vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
116I 2006,MOTOR MALO,Motor,,NO DISPONIBLE,N/A,,,,,MALO en el nombre - no es válido
116I 2006,MÚLTIPLE DE ADMISIÓN,Múltiple De Admisión,,DISPONIBLE,SANTIAGO,100000,80000,,,
116I 2006,MUÑÓN CON MAZA DELANTERO LH,Muñón Con Maza,Delantera Izquierda,VENDIDO,SANTIAGO,70000,65000,,,CON MAZA indica son 2 piezas
116I 2006,MUÑÓN CON MAZA DELANTERO RH,Muñón Con Maza,Delantera Derecha,DISPONIBLE,SANTIAGO,70000,65000,,,CON MAZA indica son 2 piezas
116I 2006,MUÑON CON MAZA TRASERA LH,Muñón Con Maza,Trasera Izquierda,VENDIDO,SANTIAGO,60000,55000,,,MUÑON sin tilde; CON MAZA indica son 2 piezas
116I 2006,MUÑON CON MAZA TRASERA RH,Muñón Con Maza,Trasera Derecha,VENDIDO,SANTIAGO,60000,55000,,,MUÑON sin tilde; CON MAZA indica son 2 piezas
116I 2006,NEBLINERO DELANTERO LH,Neblinero,Delantera Izquierda,VENDIDO,SANTIAGO,50000,45000,,,
116I 2006,NEBLINERO DELANTERO RH,Neblinero,Delantera Derecha,VENDIDO,SANTIAGO,50000,45000,,,
116I 2006,ÓPTICO LH,Óptico,Izquierda,VENDIDO,SANTIAGO,100000,95000,,,
116I 2006,ÓPTICO RH,Óptico,Derecha,VENDIDO,SANTIAGO,100000,95000,,,
116I 2006,PALANCA DE CAMBIOS,Palanca De Cambios,,DISPONIBLE,SANTIAGO,70000,60000,,,
116I 2006,PALANCA FRENO DE MANO,Palanca Freno De Mano,,DISPONIBLE,SANTIAGO,25000,20000,,,
116I 2006,PALIER O EJE TRASERO DERECHO,Palier O Eje,Trasera Derecha,DISPONIBLE,REQUINOA,75000,70000,,,Nombre con alternativa
116I 2006,PALIER O EJE TRASERO IZQUIERDO,Palier O Eje,Trasera Izquierda,DISPONIBLE,REQUINOA,75000,70000,,,Nombre con alternativa
116I 2006,PARABRISAS,Parabrisas,,NO DISPONIBLE,REQUINOA,,,ROTO,,
116I 2006,PARASOL LH,Parasol,Izquierda,DISPONIBLE,SANTIAGO,20000,20000,,,
116I 2006,PARASOL RH,Parasol,Derecha,DISPONIBLE,SANTIAGO,20000,20000,,,
116I 2006,PARLANTE PUERTA TRASERA LH,Parlante Puerta,Trasera Izquierda,DISPONIBLE,SANTIAGO,15000,10000,,,
