vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
VERNA 2021,SOPORTE DE MOTOR RH,Soporte De Motor,Derecha,DISPONIBLE,SANTIAGO,40000,35000,,,
VERNA 2021,TAPA DE BENCINA EXTERIOR,Tapa De Bencina Exterior,,DISPONIBLE,SANTIAGO,25000,20000,,,
VERNA 2021,TAPA DE BENCINA INTERIOR ,Tapa De Bencina Interior ,,DISPONIBLE,SANTIAGO,15000,10000,,,
VERNA 2021,TAPABARRO LH,Tapabarro,Izquierda,NO DISPONIBLE,N/A,,,,,
VERNA 2021,TAPABARRO RH ,Tapabarro ,Derecha,VENDIDO,SANTIAGO,75000,65000,,POCO DETALLE,
VERNA 2021,TAPIZ DE PUERTA DELANTERA LH,Tapiz De Puerta Delantera,Delantera Izquierda,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,TAPIZ DE PUERTA TRASERA LH,Tapiz De Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,TELECOMANDO,Telecomando,,DISPONIBLE,SANTIAGO,60000,50000,,,
VERNA 2021,TIRANTE PUERTA DELANTERA LH,Tirante Puerta Delantera,Delantera Izquierda,DISPONIBLE,,15000,15000,,,Sin ubic
VERNA 2021,TIRANTE PUERTA DELANTERA RH,Tirante Puerta Delantera,Delantera Derecha,DISPONIBLE,,15000,15000,,,Sin ubic
VERNA 2021,TIRANTE PUERTA TRASERA LH,Tirante Puerta Trasera,Trasera Izquierda,DISPONIBLE,,15000,15000,,,Sin ubic
VERNA 2021,TIRANTE PUERTA TRASERA RH,Tirante Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,15000,15000,,,
VERNA 2021,VARILLA CAPOT,Varilla Capot,,DISPONIBLE,SANTIAGO,,,,,
VERNA 2021,VIDRIO PUERTA TRASERA LH,Vidrio Puerta Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,50000,40000,,,
VERNA 2021,VIDRIO PUERTA TRASERA RH,Vidrio Puerta Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,50000,40000,,,
VERNA 2021,VOLANTE,Volante,,DISPONIBLE,SANTIAGO,60000,50000,,,
