vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
ALTIMA 2014,TERCERA LUZ DE FRENO,Tercera Luz De Freno,,,SANTIAGO,,,,,
ALTIMA 2014,TUBO ACEITE DE CAJA,Tubo Aceite De Caja,,,,,,,,Sin ubicación
ALTIMA 2014,TUBO FLEXIBLE DE FILTRO DE AIRE,Tubo Flexible De Filtro De Aire,,,SANTIAGO,,,,,
ALTIMA 2014,VÁLVULA AIRE ACONDICIONADO,Válvula Aire Acondicionado,,VENDIDO,SANTIAGO,25000,25000,,,
ALTIMA 2014,VÁLVULA EVAP,Válvula Evap,,,SANTIAGO,,,,,
ALTIMA 2014,VIDRIO LUNETA LATERAL TRASERA CON DETALLE EN LA GOMA LH,Vidrio Luneta Lateral Trasera Con Detalle En La Goma,Trasera Izquierda,,SANTIAGO,,,,CON PATENTE,Tiene daños o estado especial
ALTIMA 2014,VIDRIO LUNETA LATERAL TRASERA CON DETALLE EN LA GOMA RH,Vidrio Luneta Lateral Trasera Con Detalle En La Goma,Trasera Derecha,,SANTIAGO,,,,CON PATENTE,Tiene daños o estado especial
ALTIMA 2014,VIDRIO LUNETA TRASERA (FALTA UN ENGANCHE),Vidrio Luneta Trasera (Falta Un Enganche),Trasera,,SANTIAGO,,,,,
ALTIMA 2014,VIDRIO PUERTA DELANTERA LH,Vidrio Puerta Delantera,Delantera Izquierda,VENDIDO,SANTIAGO,60000,55000,,,
ALTIMA 2014,VIDRIO PUERTA DELANTERA RH,Vidrio Puerta Delantera,Delantera Derecha,,,,,,,Sin ubicación
ALTIMA 2014,VIDRIO PUERTA TRASERA LH,Vidrio Puerta Trasera,Trasera Izquierda,,,,,,,Sin ubicación
ALTIMA 2014,VIDRIO PUERTA TRASERA RH,Vidrio Puerta Trasera,Trasera Derecha,,,,,,,Sin ubicación
ALTIMA 2014,VOLANTE + AIRBAG ACTIVADO VOLANTE,Volante + Airbag Activado Volante,,VENDIDO,SANTIAGO,50000,50000,,,
