vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
IQ 2019,GOMA PUERTA DELANTERA LH,Goma Puerta Delantera,Delantera Izquierda,DISPONIBLE,,30000,25000,,,Sin ubicación
IQ 2019,GOMA PUERTA DELANTERA RH ,Goma Puerta Delantera ,Delantera Derecha,DISPONIBLE,,30000,25000,,,Sin ubicación
IQ 2019,GUARDAFANGO DELANTERO LH,Guardafango Delantero,Delantera Izquierda,NO DISPONIBLE,N/A,,,,MALO,
IQ 2019,GUARDAFANGO DELANTERO RH,Guardafango Delantero,Delantera Derecha,NO DISPONIBLE,N/A,,,,MALO,
IQ 2019,GUARDAFANGO TRASERO DERECHO,Guardafango Trasero Derecho,Trasera,VENDIDO,SANTIAGO,23000,20000,,,
IQ 2019,GUARDAFANGO TRASERO IZQUIERDO,Guardafango Trasero Izquierdo,Trasera,DISPONIBLE,,23000,20000,,,Sin ubicación
IQ 2019,INTERMITENTE TAPABARRO RH,Intermitente Tapabarro,Derecha,DISPONIBLE,,,,,,Sin ubicación
IQ 2019,INYECTOR 1,Inyector 1,,DISPONIBLE,SANTIAGO,25000,20000,,,
IQ 2019,INYECTOR 2,Inyector 2,,DISPONIBLE,SANTIAGO,25000,20000,,,
IQ 2019,INYECTOR 3,Inyector 3,,DISPONIBLE,SANTIAGO,25000,20000,,,
IQ 2019,KIT DE AIRBAG,Kit De Airbag,,DISPONIBLE,SANTIAGO,310000,290000,,PRECIO ACTUALIZADO ,Múltiples piezas
IQ 2019,LLANTA 1,Llanta 1,,VENDIDO,SANTIAGO,90000,85000,,,
IQ 2019,LLANTA 2,Llanta 2,,VENDIDO,SANTIAGO,90000,85000,,,
IQ 2019,LLANTA 3 PINCHADA,Llanta 3 Pinchada,,VENDIDO,SANTIAGO,60000,55000,,SIN TAPA CENTRO,
IQ 2019,LLAVE,Llave,,DISPONIBLE,SANTIAGO,25000,20000,,,
IQ 2019,LOGO CAPOT,Logo Capot,,VENDIDO,SANTIAGO,25000,25000,,,
IQ 2019,LOGO TRASERO,Logo Trasero,Trasera,DISPONIBLE,,25000,20000,,,Sin ubicación
IQ 2019,MANGUERA DE AGUA 1,Manguera De Agua 1,,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,MANGUERA DE AGUA 2,Manguera De Agua 2,,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,MANGUERA INFERIOR RADIADOR,Manguera Inferior Radiador,,DISPONIBLE,,25000,20000,,,Sin ubicación
IQ 2019,MANILLA DE TECHO DELANTERA RH,Manilla De Techo Delantera,Delantera Derecha,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,MANILLA DE TECHO TRASERA LH,Manilla De Techo Trasera,Trasera Izquierda,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,MANILLA DE TECHO TRASERA RH,Manilla De Techo Trasera,Trasera Derecha,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,MANILLA EXTERIOR PUERTA DELANTERA DERECHA ,Manilla Exterior Puerta Delantera Derecha ,Delantera,DISPONIBLE,SANTIAGO,,,,,
